mall,type,shop_id,shop_name_en,shop_name_tc,shop_number,shop_floor,phone,opening_hours,loyalty_offer,voucher_acceptance,shop_category_id,shop_category_name,tag,update_date
TheOne,Shopping,1264,PHYTOMER,PHYTOMER,L303,L3,,12:00 - 21:30,,1,79,Personal Care & Beauty,,2022-01-03
TheOne,Shopping,1275,Promessa,Promessa 周生生,L314-L315,L3,25739399,11:00-21:00,,,4,Jewellery & Watches ,,2022-01-03
TheOne,Shopping,1216,RABEANCO,RABEANCO,UG215,UG2,34099930,Mon-Thur: 11:00 - 22:00Fri-Sun & PH: 11:00 - 22:30,,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1311,rapee-LIVING,斗室,L705-L706,L7,26982262,10:00-22:00,,1,106,Home Furnishings & Gifts,,2022-01-03
TheOne,Shopping,1272,RDM Store,RDM Store,L311,L3,12:30-22:00,12:30 - 22:00,,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1344,ROCOCO,ROCOCO,UG201,UG2,23762281,11:00 - 22:00,,1,11,Fashion & Accessories,,2022-01-03
TheOne,Dining,1240,SAI SONS,醒辰冰室,L121,L1,36188220,Sunday – Wednesday 12:00 – 21:30Thursday – Saturday 12:00 – 22:00,,1,28,Food & Beverage ,,2022-01-03
TheOne,Shopping,1355,Salad,Salad,GA01,G,22780984,11:30 - 20:30,,,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1273,SASSOU JAPAN,SASSOU JAPAN,L312,L3,23113777,11:00-22:00,The ONE Card,1,79,Personal Care & Beauty,,2022-01-03
TheOne,Shopping,1228,Satami Plus,Satami Plus,L106,L1,28057666,11:00-21:00,The ONE Card,,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1226,SDTL,SDTL,L103,L1,63787610,12:00 - 21:00,,1,79,Personal Care & Beauty,,2022-01-03
TheOne,Shopping,1315,Simmons®,蓆夢思®,L709,L7,27365583,12:00-21:00,The ONE Card,1,106,Home Furnishings & Gifts,,2022-01-03
TheOne,Dining,1320,Star of Canton Restaurant,利寶閣,L17,L17,28701488,Mon-Sat: 11:00 - 00:00Sun & PH: 10:00 - 00:00,,1,125,The Sky Dining ,,2022-01-03
TheOne,Dining,1222,Sushi Senju ,鮨千寿,UG220-UG221,UG2,23268833,12:00-23:00,The ONE Card,1,28,Food & Beverage ,,2022-01-03
TheOne,Shopping,1358,SWAROVSKI,SWAROVSKI,GA09-GA10,G,26826200,10:30 - 22:00,,1,4,Jewellery & Watches ,,2022-01-03
TheOne,Shopping,1293,Tea Brush,茶墨,L411,L4,70721138,13:00-22:00,,1,16,Deli & Confectionery ,,2022-01-03
TheOne,Dining,1324,Teppanyaki Kaika,鉄板焼 海賀,L19,L19,29722888,,The ONE Card,1,125,The Sky Dining ,,2022-01-03
TheOne,Dining,1291,The Point - Pizza + Pasta,The Point - Pizza + Pasta,L409,L4,25980030,12:00 - 23:00,,1,28,Food & Beverage ,,2022-01-03
TheOne,Dining,1284,Tonkichi Tonkatsu Seafood,とん吉日式吉列專門店,L401,L4,26680282/26802802,11:30-15:00，18:00-22:00,,1,28,Food & Beverage ,,2022-01-03
TheOne,Shopping,1229,tout à coup,tout à coup,L107-L108,L1,26770258,12:00-22:00,The ONE Card,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1294,Twelve Cupcakes,Twelve Cupcakes,L4 Kiosk 4B,L4,98503967,11:30-21:00,,,16,Deli & Confectionery ,,2022-01-03
TheOne,Dining,1347,U-Banquet The Starview,譽宴．星海,L18,L18,28119980,"Mon- Fri: 11:00-23:00Sat, Sun & Public Hoilday: 10:00-23:00",The ONE Card,1,125,The Sky Dining ,,2022-01-03
TheOne,Shopping,1359,UltraV,UltraV,UG1 Kiosk UG1A,UG1,28291778,11:00 - 22:00,The ONE Card,1,79,Personal Care & Beauty,,2022-01-03
TheOne,Shopping,1224,VANS,VANS,L101,L1,23671821,11:00 - 22:00,,1,11,Fashion & Accessories,,2022-01-03
TheOne,Shopping,1303,Vintage Maze,迷宮惜物店,L606,L6,68468388,11:00 - 22:00,,1,106,Home Furnishings & Gifts,,2022-01-03
TheOne,Dining,1326,Wooloomooloo Prime,Wooloomooloo Prime,L21,L21,28700087,11:45-02:00,The ONE Card,1,125,The Sky Dining ,,2022-01-03
TheOne,Shopping,1368,Yankee Candle,Yankee Candle,L102,L1,23214688,11:30 am - 9:30 pm,,1,106,Home Furnishings & Gifts,,2022-01-03
